timestamp,open,high,low,close,volume
2024-11-08 17:57:00,30371.88,30373.63,30371.88,30371.9,18.74107
2024-11-08 17:58:00,30371.9,30386.15,30371.9,30386.14,19.34957
2024-11-08 17:59:00,30386.15,30386.76,30354.01,30370.42,52.04814
2024-11-08 18:00:00,30370.41,30378.64,30370.41,30378.63,27.38525
2024-11-08 18:01:00,30378.63,30379.53,30377.59,30377.59,21.14918
2024-11-08 18:02:00,30377.59,30383.94,30374.92,30374.92,27.94226
2024-11-08 18:03:00,30374.92,30374.93,30347.35,30349.12,41.15368
2024-11-08 18:04:00,30349.12,30358.81,30349.11,30352.56,31.78019
2024-11-08 18:05:00,30352.56,30356.57,30352.56,30353.96,17.7116
2024-11-08 18:06:00,30353.95,30363.32,30353.95,30363.32,17.0875
2024-11-08 18:07:00,30363.32,30367.91,30355.21,30355.22,27.73516
2024-11-08 18:08:00,30355.21,30358.62,30355.21,30358.61,12.84455
2024-11-08 18:09:00,30358.62,30358.62,30358.61,30358.61,9.06369
2024-11-08 18:10:00,30358.61,30366.99,30358.61,30358.62,41.76399
2024-11-08 18:11:00,30358.61,30362.94,30358.61,30362.41,15.79909
2024-11-08 18:12:00,30362.41,30362.41,30362.4,30362.41,8.16606
2024-11-08 18:13:00,30362.4,30362.41,30361.79,30361.8,13.07024
2024-11-08 18:14:00,30361.8,30372.18,30361.18,30361.18,25.38313
2024-11-08 18:15:00,30361.19,30361.19,30358.61,30358.61,15.95414
2024-11-08 18:16:00,30358.62,30362.65,30358.61,30362.65,17.31557
2024-11-08 18:17:00,30362.64,30368.32,30358.61,30368.31,75.9754
2024-11-08 18:18:00,30368.32,30368.32,30360.25,30360.26,18.21747
2024-11-08 18:19:00,30360.25,30360.26,30358.61,30359.35,18.13291
2024-11-08 18:20:00,30359.36,30359.36,30358.61,30358.62,26.15981
2024-11-08 18:21:00,30358.62,30358.62,30350.07,30355.12,23.43673
2024-11-08 18:22:00,30355.12,30355.13,30335.12,30335.12,48.67766
2024-11-08 18:23:00,30335.13,30355.43,30330.98,30346.24,63.3496
2024-11-08 18:24:00,30346.25,30346.25,30340.02,30343.37,19.88871
2024-11-08 18:25:00,30343.37,30354.28,30343.36,30354.28,17.06733
2024-11-08 18:26:00,30354.27,30359.87,30354.27,30354.35,34.50714
2024-11-08 18:27:00,30354.34,30354.35,30340.03,30340.06,24.13008
2024-11-08 18:28:00,30340.06,30345.54,30340.06,30345.53,11.75342
2024-11-08 18:29:00,30345.53,30345.54,30343.46,30345.53,25.45795
2024-11-08 18:30:00,30345.54,30345.54,30336.0,30336.0,20.52144
2024-11-08 18:31:00,30336.01,30343.97,30335.83,30343.96,24.40871
2024-11-08 18:32:00,30343.97,30344.08,30321.56,30329.6,58.77192
2024-11-08 18:33:00,30329.59,30340.07,30315.36,30340.07,74.81659
2024-11-08 18:34:00,30340.07,30340.07,30315.21,30324.81,45.30759
2024-11-08 18:35:00,30324.8,30328.03,30317.98,30327.43,35.44571
2024-11-08 18:36:00,30327.42,30327.43,30319.78,30319.79,16.30717
2024-11-08 18:37:00,30319.78,30319.79,30317.9,30317.9,20.94052
2024-11-08 18:38:00,30317.9,30317.91,30317.9,30317.9,8.99128
2024-11-08 18:39:00,30317.91,30335.14,30307.09,30335.13,46.28876
2024-11-08 18:40:00,30335.13,30335.14,30306.65,30308.91,77.85684
2024-11-08 18:41:00,30308.9,30327.82,30308.9,30315.92,44.48634
2024-11-08 18:42:00,30315.92,30315.92,30308.26,30308.27,25.69054
2024-11-08 18:43:00,30308.26,30312.59,30308.26,30312.58,21.02989
2024-11-08 18:44:00,30312.59,30312.59,30300.86,30300.87,49.4466
2024-11-08 18:45:00,30300.86,30300.87,30255.22,30255.66,145.22309
2024-11-08 18:46:00,30255.66,30260.48,30243.16,30243.17,88.27077
2024-11-08 18:47:00,30243.17,30243.17,30205.0,30223.39,179.30879
2024-11-08 18:48:00,30223.41,30240.59,30220.58,30240.59,65.42007
2024-11-08 18:49:00,30240.59,30263.6,30240.58,30261.52,59.50838
2024-11-08 18:50:00,30261.52,30279.63,30258.01,30258.02,65.09302
2024-11-08 18:51:00,30258.02,30277.75,30258.01,30277.75,35.36055
2024-11-08 18:52:00,30277.74,30283.0,30265.43,30265.43,29.62453
2024-11-08 18:53:00,30265.43,30265.44,30240.0,30242.79,76.53924
2024-11-08 18:54:00,30242.79,30242.79,30220.0,30230.56,126.16512
2024-11-08 18:55:00,30230.55,30248.23,30230.55,30241.75,42.91559
2024-11-08 18:56:00,30241.74,30261.09,30241.74,30257.4,55.4862
2024-11-08 18:57:00,30257.4,30261.09,30257.4,30261.08,12.49984
2024-11-08 18:58:00,30261.09,30263.46,30260.0,30260.62,70.50291
2024-11-08 18:59:00,30260.62,30268.09,30260.61,30267.07,47.95774
2024-11-08 19:00:00,30267.07,30267.08,30245.25,30248.58,86.83136
2024-11-08 19:01:00,30248.59,30261.74,30248.59,30257.7,42.50359
2024-11-08 19:02:00,30257.69,30257.7,30257.69,30257.7,16.29766
2024-11-08 19:03:00,30257.7,30269.68,30256.25,30256.25,32.83127
2024-11-08 19:04:00,30256.26,30256.26,30245.9,30245.9,35.03889
2024-11-08 19:05:00,30245.91,30260.0,30245.26,30245.47,48.60747
2024-11-08 19:06:00,30245.46,30250.25,30233.9,30250.24,35.29647
2024-11-08 19:07:00,30250.24,30250.25,30235.95,30235.95,31.69683
2024-11-08 19:08:00,30235.96,30235.96,30229.7,30229.71,30.02458
2024-11-08 19:09:00,30229.71,30245.36,30229.7,30245.36,29.2993
2024-11-08 19:10:00,30245.36,30265.25,30245.36,30265.25,33.93312
2024-11-08 19:11:00,30265.25,30283.0,30265.24,30280.7,32.58762
2024-11-08 19:12:00,30280.7,30282.53,30270.61,30270.61,34.59037
2024-11-08 19:13:00,30270.61,30300.77,30270.61,30300.01,44.7741
2024-11-08 19:14:00,30300.0,30300.01,30276.3,30280.37,55.04786
2024-11-08 19:15:00,30280.38,30292.86,30280.37,30292.85,59.04039
2024-11-08 19:16:00,30292.86,30292.86,30283.35,30283.36,23.33597
2024-11-08 19:17:00,30283.36,30283.36,30279.76,30279.76,11.37016
2024-11-08 19:18:00,30279.77,30279.77,30269.41,30275.21,31.16712
2024-11-08 19:19:00,30275.2,30276.05,30270.0,30276.04,23.4977
2024-11-08 19:20:00,30276.05,30276.05,30270.21,30270.22,20.17479
2024-11-08 19:21:00,30270.22,30270.22,30246.45,30246.45,31.58329
2024-11-08 19:22:00,30246.45,30254.03,30237.63,30241.97,41.61748
2024-11-08 19:23:00,30241.98,30254.02,30241.97,30249.49,37.593
2024-11-08 19:24:00,30249.49,30260.0,30245.0,30245.0,36.86233
2024-11-08 19:25:00,30245.01,30259.95,30245.0,30254.22,39.21614
2024-11-08 19:26:00,30254.22,30257.92,30254.22,30257.91,19.64596
2024-11-08 19:27:00,30257.92,30258.17,30257.92,30258.16,9.79787
2024-11-08 19:28:00,30258.16,30258.53,30250.0,30250.01,23.915
2024-11-08 19:29:00,30250.01,30267.69,30250.0,30259.55,31.97346
2024-11-08 19:30:00,30259.56,30276.75,30258.55,30276.74,23.51138
2024-11-08 19:31:00,30276.75,30276.75,30274.0,30274.0,14.89457
2024-11-08 19:32:00,30274.01,30276.75,30265.73,30273.9,27.86296
2024-11-08 19:33:00,30273.91,30274.5,30270.03,30274.49,19.29678
2024-11-08 19:34:00,30274.49,30274.5,30271.11,30271.11,15.53382
2024-11-08 19:35:00,30271.12,30271.12,30263.76,30265.24,33.73989
2024-11-08 19:36:00,30265.25,30276.39,30265.24,30276.39,20.47547
2024-11-08 19:37:00,30276.38,30278.15,30276.38,30278.14,13.84115
2024-11-08 19:38:00,30278.15,30282.64,30264.39,30264.39,32.23509
2024-11-08 19:39:00,30264.4,30264.4,30251.96,30251.97,49.84191
2024-11-08 19:40:00,30251.96,30251.97,30245.01,30245.01,32.67249
2024-11-08 19:41:00,30245.01,30257.77,30245.01,30254.02,40.22523
2024-11-08 19:42:00,30254.02,30277.6,30254.01,30277.59,32.09006
2024-11-08 19:43:00,30277.59,30282.3,30269.44,30269.45,31.75396
2024-11-08 19:44:00,30269.45,30272.96,30259.57,30259.58,35.23125
2024-11-08 19:45:00,30259.58,30264.27,30252.08,30252.08,26.19223
2024-11-08 19:46:00,30252.08,30255.65,30252.08,30255.65,24.24358
2024-11-08 19:47:00,30255.64,30264.26,30250.39,30264.26,33.30807
2024-11-08 19:48:00,30264.26,30264.26,30263.49,30263.78,8.90394
2024-11-08 19:49:00,30263.78,30263.79,30262.01,30262.01,13.6333
2024-11-08 19:50:00,30262.02,30262.03,30258.46,30258.46,18.30707
2024-11-08 19:51:00,30258.47,30258.47,30258.46,30258.46,8.73594
2024-11-08 19:52:00,30258.46,30262.45,30258.46,30262.45,12.02817
2024-11-08 19:53:00,30262.45,30268.56,30262.44,30268.56,17.64272
2024-11-08 19:54:00,30268.56,30287.52,30268.55,30287.51,17.61314
2024-11-08 19:55:00,30287.51,30288.33,30278.96,30288.29,44.54351
2024-11-08 19:56:00,30288.28,30288.29,30288.28,30288.28,10.37668
2024-11-08 19:57:00,30288.29,30288.29,30280.59,30280.6,14.14352
2024-11-08 19:58:00,30280.6,30280.6,30280.59,30280.6,6.60025
2024-11-08 19:59:00,30280.59,30280.6,30280.59,30280.59,7.6037
2024-11-08 20:00:00,30280.6,30281.9,30280.59,30281.9,18.94863
2024-11-08 20:01:00,30281.89,30281.9,30281.89,30281.9,8.35284
2024-11-08 20:02:00,30281.89,30281.9,30281.89,30281.89,5.24306
2024-11-08 20:03:00,30281.9,30284.4,30281.89,30284.39,10.38587
2024-11-08 20:04:00,30284.4,30284.4,30270.89,30270.89,26.52651
2024-11-08 20:05:00,30270.9,30270.9,30268.11,30268.12,14.10158
2024-11-08 20:06:00,30268.12,30279.97,30268.11,30279.97,26.8664
2024-11-08 20:07:00,30279.96,30283.62,30279.96,30283.61,8.14547
2024-11-08 20:08:00,30283.62,30284.0,30283.38,30283.39,18.03825
2024-11-08 20:09:00,30283.39,30283.39,30283.38,30283.39,4.02289
2024-11-08 20:10:00,30283.38,30283.39,30283.38,30283.38,7.2283
2024-11-08 20:11:00,30283.39,30283.39,30283.38,30283.38,10.36248
2024-11-08 20:12:00,30283.39,30292.19,30283.38,30292.18,12.36621
2024-11-08 20:13:00,30292.19,30308.1,30292.18,30308.1,37.25531
2024-11-08 20:14:00,30308.09,30308.1,30308.09,30308.09,15.77232
2024-11-08 20:15:00,30308.1,30308.29,30293.32,30293.32,70.63458
2024-11-08 20:16:00,30293.33,30293.33,30291.98,30291.99,33.42637
2024-11-08 20:17:00,30291.98,30291.99,30291.98,30291.99,12.52493
2024-11-08 20:18:00,30291.99,30292.0,30288.43,30291.99,22.7173
2024-11-08 20:19:00,30292.0,30292.0,30288.2,30288.21,14.93967
2024-11-08 20:20:00,30288.21,30296.44,30288.2,30296.44,22.4353
2024-11-08 20:21:00,30296.44,30310.3,30296.43,30310.09,44.56417
2024-11-08 20:22:00,30310.1,30320.99,30310.01,30320.98,16.83644
2024-11-08 20:23:00,30320.99,30327.83,30320.98,30326.88,29.70725
2024-11-08 20:24:00,30326.89,30326.89,30317.2,30317.21,25.63283
2024-11-08 20:25:00,30317.2,30317.21,30307.79,30308.0,37.37357
2024-11-08 20:26:00,30308.0,30311.26,30308.0,30311.26,7.7025
2024-11-08 20:27:00,30311.26,30317.81,30309.12,30317.81,10.81681
2024-11-08 20:28:00,30317.81,30326.0,30317.8,30326.0,19.19157
2024-11-08 20:29:00,30326.0,30328.42,30325.75,30325.76,24.3534
2024-11-08 20:30:00,30325.75,30325.76,30312.48,30312.49,31.60931
2024-11-08 20:31:00,30312.48,30313.09,30312.12,30312.13,20.73751
2024-11-08 20:32:00,30312.12,30313.69,30312.12,30313.69,16.18957
2024-11-08 20:33:00,30313.68,30316.03,30313.68,30316.02,9.18567
2024-11-08 20:34:00,30316.03,30316.63,30316.02,30316.62,6.47973
2024-11-08 20:35:00,30316.62,30317.02,30316.62,30317.02,12.76539
2024-11-08 20:36:00,30317.02,30317.02,30317.01,30317.02,17.6116
2024-11-08 20:37:00,30317.02,30317.02,30314.86,30314.87,14.42999
2024-11-08 20:38:00,30314.87,30314.87,30292.73,30292.73,29.43652
2024-11-08 20:39:00,30292.74,30292.74,30283.69,30283.7,15.42452
2024-11-08 20:40:00,30283.7,30297.9,30283.69,30297.9,28.14476
2024-11-08 20:41:00,30297.89,30301.82,30297.89,30301.82,10.31436
2024-11-08 20:42:00,30301.81,30327.01,30301.81,30322.42,33.75852
2024-11-08 20:43:00,30322.41,30323.03,30307.66,30313.69,34.25796
2024-11-08 20:44:00,30313.7,30328.88,30313.69,30328.88,22.76724
2024-11-08 20:45:00,30328.88,30328.88,30317.93,30317.95,23.7789
2024-11-08 20:46:00,30317.94,30327.16,30317.94,30327.16,29.53612
2024-11-08 20:47:00,30327.15,30335.14,30315.39,30315.39,43.36589
2024-11-08 20:48:00,30315.4,30321.45,30315.39,30321.45,12.42408
2024-11-08 20:49:00,30321.44,30321.45,30320.35,30320.36,14.62136
2024-11-08 20:50:00,30320.35,30335.14,30320.35,30335.14,22.74618
2024-11-08 20:51:00,30335.14,30336.1,30335.13,30336.1,12.20995
2024-11-08 20:52:00,30336.1,30349.31,30336.09,30342.29,41.598
2024-11-08 20:53:00,30342.29,30342.3,30339.38,30339.38,13.87924
2024-11-08 20:54:00,30339.39,30346.84,30339.38,30346.83,14.734
2024-11-08 20:55:00,30346.83,30346.84,30336.53,30336.53,38.6022
2024-11-08 20:56:00,30336.53,30336.54,30323.72,30323.72,25.44396
2024-11-08 20:57:00,30323.72,30323.73,30323.72,30323.72,7.95692
2024-11-08 20:58:00,30323.72,30323.73,30323.72,30323.72,7.25355
2024-11-08 20:59:00,30323.73,30323.73,30323.72,30323.73,6.27375
2024-11-08 21:00:00,30323.73,30323.73,30323.72,30323.72,6.07886
2024-11-08 21:01:00,30323.73,30349.78,30323.72,30345.13,30.30821
2024-11-08 21:02:00,30345.14,30345.14,30332.69,30339.6,25.84031
2024-11-08 21:03:00,30339.6,30351.0,30339.6,30351.0,27.29831
2024-11-08 21:04:00,30351.0,30351.0,30347.02,30347.02,14.88336
2024-11-08 21:05:00,30347.03,30347.03,30344.97,30344.97,7.20347
2024-11-08 21:06:00,30344.97,30351.6,30344.97,30351.6,16.218
2024-11-08 21:07:00,30351.6,30357.99,30350.99,30350.99,26.86704
2024-11-08 21:08:00,30350.99,30360.99,30350.21,30360.99,28.94551
2024-11-08 21:09:00,30360.99,30360.99,30350.0,30350.0,17.83533
2024-11-08 21:10:00,30350.0,30361.27,30350.0,30357.73,30.26661
2024-11-08 21:11:00,30357.72,30357.73,30340.14,30344.74,40.00832
2024-11-08 21:12:00,30344.73,30353.09,30339.04,30340.11,28.45581
2024-11-08 21:13:00,30340.11,30347.91,30340.1,30347.91,12.26022
2024-11-08 21:14:00,30347.9,30355.41,30347.9,30353.74,10.93194
2024-11-08 21:15:00,30353.75,30394.7,30353.74,30386.66,101.88746
2024-11-08 21:16:00,30386.65,30386.66,30365.87,30365.88,29.11099
2024-11-08 21:17:00,30365.88,30376.36,30365.87,30368.32,20.9254
2024-11-08 21:18:00,30368.31,30368.32,30359.67,30359.67,24.29983
2024-11-08 21:19:00,30359.68,30359.68,30353.9,30353.9,14.19121
2024-11-08 21:20:00,30353.91,30353.91,30346.45,30346.46,15.12446
2024-11-08 21:21:00,30346.45,30346.46,30327.97,30334.14,36.36223
2024-11-08 21:22:00,30334.14,30341.29,30334.13,30336.07,27.29202
2024-11-08 21:23:00,30336.06,30336.07,30327.02,30327.03,15.15363
2024-11-08 21:24:00,30327.02,30336.67,30327.02,30329.97,17.7587
2024-11-08 21:25:00,30329.96,30333.31,30317.01,30317.01,22.1096
2024-11-08 21:26:00,30317.02,30320.99,30317.01,30317.73,15.54219
2024-11-08 21:27:00,30317.72,30317.73,30309.52,30309.52,21.40713
2024-11-08 21:28:00,30309.53,30315.02,30293.41,30293.41,37.63067
2024-11-08 21:29:00,30293.42,30304.39,30293.41,30293.5,38.05394
2024-11-08 21:30:00,30293.5,30303.23,30293.49,30302.62,36.27678
2024-11-08 21:31:00,30302.62,30302.62,30287.69,30297.88,48.55517
2024-11-08 21:32:00,30297.87,30297.88,30294.32,30294.32,41.25269
2024-11-08 21:33:00,30294.33,30294.97,30294.32,30294.88,10.95034
2024-11-08 21:34:00,30294.87,30294.88,30287.66,30292.71,27.68702
2024-11-08 21:35:00,30292.72,30302.31,30292.71,30302.3,11.86909
2024-11-08 21:36:00,30302.3,30312.52,30302.3,30312.52,13.77477
2024-11-08 21:37:00,30312.51,30318.46,30312.51,30318.45,10.17044
2024-11-08 21:38:00,30318.46,30318.46,30294.34,30294.34,32.34474
2024-11-08 21:39:00,30294.34,30296.09,30294.34,30296.09,17.01363
2024-11-08 21:40:00,30296.09,30309.2,30296.08,30305.66,25.46597
2024-11-08 21:41:00,30305.66,30305.67,30297.54,30297.55,8.86292
2024-11-08 21:42:00,30297.55,30309.29,30297.54,30306.41,20.94683
2024-11-08 21:43:00,30306.41,30306.41,30302.55,30302.55,15.42607
2024-11-08 21:44:00,30302.56,30302.56,30296.19,30296.19,16.52871
2024-11-08 21:45:00,30296.2,30296.2,30296.19,30296.2,6.0917
2024-11-08 21:46:00,30296.19,30296.2,30296.19,30296.19,5.44132
2024-11-08 21:47:00,30296.19,30296.2,30296.19,30296.19,6.41131
2024-11-08 21:48:00,30296.2,30296.2,30282.95,30282.95,12.46225
2024-11-08 21:49:00,30282.96,30286.45,30280.11,30283.21,30.40595
2024-11-08 21:50:00,30283.21,30288.46,30283.21,30288.46,11.9343
2024-11-08 21:51:00,30288.45,30298.65,30288.45,30298.35,10.71945
2024-11-08 21:52:00,30298.35,30298.35,30288.45,30288.45,15.38958
2024-11-08 21:53:00,30288.46,30288.46,30286.4,30286.41,11.2606
2024-11-08 21:54:00,30286.41,30289.06,30286.4,30289.06,11.27895
2024-11-08 21:55:00,30289.06,30296.75,30289.05,30296.74,8.85937
2024-11-08 21:56:00,30296.75,30305.21,30292.34,30301.42,21.0735
2024-11-08 21:57:00,30301.43,30302.03,30301.42,30302.03,5.04079
2024-11-08 21:58:00,30302.03,30302.03,30301.42,30301.43,8.67311
2024-11-08 21:59:00,30301.43,30302.03,30301.42,30302.02,8.87125
2024-11-08 22:00:00,30302.03,30302.03,30302.02,30302.03,5.28005
2024-11-08 22:01:00,30302.02,30302.03,30302.02,30302.03,3.71047
2024-11-08 22:02:00,30302.02,30302.64,30302.02,30302.64,11.70729
2024-11-08 22:03:00,30302.64,30314.3,30302.63,30314.29,20.87218
2024-11-08 22:04:00,30314.3,30314.3,30305.2,30305.21,22.46727
2024-11-08 22:05:00,30305.2,30305.21,30292.53,30292.53,15.70384
2024-11-08 22:06:00,30292.54,30309.25,30292.53,30309.24,16.98397
2024-11-08 22:07:00,30309.24,30321.3,30309.24,30321.3,21.68872
2024-11-08 22:08:00,30321.3,30335.89,30319.83,30319.83,42.71836
2024-11-08 22:09:00,30319.84,30319.84,30303.73,30303.73,21.14221
2024-11-08 22:10:00,30303.73,30319.29,30303.73,30318.08,22.37297
2024-11-08 22:11:00,30318.08,30318.08,30314.42,30314.42,7.57895
2024-11-08 22:12:00,30314.42,30314.43,30291.74,30296.44,39.04846
2024-11-08 22:13:00,30296.44,30296.45,30291.84,30291.84,6.35798
2024-11-08 22:14:00,30291.85,30291.85,30291.84,30291.84,6.48095
2024-11-08 22:15:00,30291.85,30300.58,30291.84,30300.57,15.51829
2024-11-08 22:16:00,30300.57,30310.37,30300.57,30310.37,16.90455
2024-11-08 22:17:00,30310.37,30310.37,30310.36,30310.37,3.43755
2024-11-08 22:18:00,30310.36,30318.89,30310.36,30318.88,8.40224
2024-11-08 22:19:00,30318.88,30318.89,30318.88,30318.88,4.70012
2024-11-08 22:20:00,30318.89,30325.42,30318.88,30325.42,16.04583
2024-11-08 22:21:00,30325.42,30339.5,30325.41,30339.5,24.51056
2024-11-08 22:22:00,30339.49,30339.5,30328.61,30328.7,27.87616
2024-11-08 22:23:00,30328.7,30331.95,30328.69,30331.95,14.82798
2024-11-08 22:24:00,30331.94,30331.95,30326.46,30326.46,12.06682
2024-11-08 22:25:00,30326.47,30336.52,30326.46,30336.51,14.58162
2024-11-08 22:26:00,30336.52,30348.76,30336.51,30348.75,13.05613
2024-11-08 22:27:00,30348.75,30360.0,30348.75,30359.99,17.33038
2024-11-08 22:28:00,30359.99,30360.0,30343.82,30347.69,42.96564
2024-11-08 22:29:00,30347.69,30347.85,30341.3,30343.45,17.21845
2024-11-08 22:30:00,30343.45,30359.99,30343.45,30359.98,21.80597
2024-11-08 22:31:00,30359.98,30359.99,30353.92,30353.93,31.11043
2024-11-08 22:32:00,30353.93,30360.0,30353.73,30359.99,23.30494
2024-11-08 22:33:00,30360.0,30379.18,30359.99,30361.44,30.27626
2024-11-08 22:34:00,30361.45,30361.45,30356.57,30359.62,22.93257
2024-11-08 22:35:00,30359.61,30369.57,30359.61,30369.57,24.67805
2024-11-08 22:36:00,30369.56,30388.71,30359.13,30376.23,57.91455
2024-11-08 22:37:00,30376.22,30376.48,30368.25,30376.48,40.94905
2024-11-08 22:38:00,30376.47,30386.49,30363.43,30363.43,39.15171
2024-11-08 22:39:00,30363.44,30380.76,30363.43,30373.84,35.33858
2024-11-08 22:40:00,30373.84,30381.05,30373.84,30379.01,44.36474
2024-11-08 22:41:00,30379.01,30379.01,30376.15,30376.4,26.82161
2024-11-08 22:42:00,30376.4,30378.99,30376.4,30378.98,26.16141
2024-11-08 22:43:00,30378.99,30385.68,30370.6,30370.6,33.50568
2024-11-08 22:44:00,30370.6,30381.22,30370.37,30370.75,31.17982
2024-11-08 22:45:00,30370.75,30370.76,30366.1,30366.3,25.75038
2024-11-08 22:46:00,30366.3,30366.3,30366.18,30366.19,14.02457
2024-11-08 22:47:00,30366.18,30366.19,30363.86,30363.86,9.02091
2024-11-08 22:48:00,30363.87,30363.87,30354.52,30363.18,49.4121
2024-11-08 22:49:00,30363.18,30363.19,30354.52,30354.52,27.54823
2024-11-08 22:50:00,30354.53,30354.54,30354.52,30354.54,27.69345
2024-11-08 22:51:00,30354.53,30362.55,30354.53,30362.54,23.8502
2024-11-08 22:52:00,30362.54,30362.55,30358.17,30358.18,19.50803
2024-11-08 22:53:00,30358.18,30358.18,30352.63,30352.64,18.46686
2024-11-08 22:54:00,30352.63,30361.13,30351.84,30361.13,25.38704
2024-11-08 22:55:00,30361.13,30371.0,30361.12,30370.99,23.23536
2024-11-08 22:56:00,30371.0,30384.45,30370.99,30376.4,34.78425
2024-11-08 22:57:00,30376.4,30376.41,30368.02,30368.03,15.64828
2024-11-08 22:58:00,30368.03,30368.03,30350.0,30350.0,22.96344
2024-11-08 22:59:00,30350.01,30350.01,30349.3,30349.31,15.0877
2024-11-08 23:00:00,30349.3,30349.31,30334.03,30334.64,27.96755
2024-11-08 23:01:00,30334.64,30334.64,30310.03,30310.04,32.4271
2024-11-08 23:02:00,30310.04,30324.65,30310.03,30324.64,22.86633
2024-11-08 23:03:00,30324.65,30340.59,30324.64,30340.59,20.07746
2024-11-08 23:04:00,30340.58,30400.0,30340.58,30398.04,119.96759
2024-11-08 23:05:00,30398.04,30416.33,30380.49,30380.49,69.50444
2024-11-08 23:06:00,30380.5,30397.12,30370.19,30387.35,81.014
2024-11-08 23:07:00,30387.35,30398.58,30384.67,30398.57,41.3975
2024-11-08 23:08:00,30398.58,30398.59,30393.76,30393.76,19.84292
2024-11-08 23:09:00,30393.76,30399.12,30390.87,30399.11,40.11692
2024-11-08 23:10:00,30399.11,30438.0,30399.11,30433.47,155.46165
2024-11-08 23:11:00,30433.47,30433.48,30414.27,30415.96,66.86893
2024-11-08 23:12:00,30415.96,30422.5,30403.04,30412.11,43.3292
2024-11-08 23:13:00,30412.1,30415.05,30399.7,30404.1,51.40167
2024-11-08 23:14:00,30404.09,30404.1,30380.11,30390.67,55.42562
2024-11-08 23:15:00,30390.66,30400.8,30384.0,30399.62,44.86244
2024-11-08 23:16:00,30399.61,30600.0,30383.45,30599.99,768.14324
2024-11-08 23:17:00,30600.0,30749.0,30570.18,30737.66,653.77588
2024-11-08 23:18:00,30737.65,30737.66,30656.27,30703.58,244.268
2024-11-08 23:19:00,30703.58,30789.0,30663.45,30759.12,376.41147
2024-11-08 23:20:00,30759.12,30799.61,30709.55,30712.02,455.80644
2024-11-08 23:21:00,30712.01,30765.7,30691.94,30755.51,289.23421
2024-11-08 23:22:00,30755.52,30799.0,30725.11,30781.11,198.97678
2024-11-08 23:23:00,30781.11,30793.98,30718.34,30748.44,202.26845
2024-11-08 23:24:00,30748.45,30759.84,30687.84,30726.76,142.07845
2024-11-08 23:25:00,30726.75,30739.58,30680.74,30688.99,102.40938
2024-11-08 23:26:00,30689.0,30695.9,30655.65,30680.71,93.11953
2024-11-08 23:27:00,30680.71,30680.72,30640.0,30664.3,95.75919
2024-11-08 23:28:00,30664.3,30717.46,30661.72,30700.47,130.30309
2024-11-08 23:29:00,30700.48,30735.0,30695.98,30724.09,131.55564
2024-11-08 23:30:00,30724.08,30735.0,30696.8,30704.89,133.92823
2024-11-08 23:31:00,30704.89,30704.93,30692.0,30692.61,79.99574
2024-11-08 23:32:00,30692.6,30696.26,30681.03,30683.83,106.15687
2024-11-08 23:33:00,30683.83,30725.17,30662.21,30723.99,124.97537
2024-11-08 23:34:00,30723.99,30746.12,30710.01,30721.0,130.0473
2024-11-08 23:35:00,30720.99,30766.64,30704.2,30736.41,157.01519
2024-11-08 23:36:00,30736.41,30746.66,30718.36,30745.02,96.59056
2024-11-08 23:37:00,30745.02,30761.94,30730.67,30752.1,119.31018
2024-11-08 23:38:00,30752.1,30754.77,30729.09,30753.76,62.78394
2024-11-08 23:39:00,30754.51,30754.51,30734.48,30745.73,85.69598
2024-11-08 23:40:00,30745.72,30763.65,30736.81,30739.63,129.08911
2024-11-08 23:41:00,30739.62,30750.25,30713.1,30717.2,132.62903
2024-11-08 23:42:00,30717.2,30740.0,30711.37,30739.99,84.42754
2024-11-08 23:43:00,30739.99,30764.97,30739.99,30764.96,87.84059
2024-11-08 23:44:00,30764.97,30845.0,30764.96,30844.99,260.46567
2024-11-08 23:45:00,30844.99,30849.0,30770.42,30773.74,239.63339
2024-11-08 23:46:00,30773.74,30800.0,30770.0,30799.99,108.83791
2024-11-08 23:47:00,30800.0,30801.56,30773.8,30795.4,116.15544
2024-11-08 23:48:00,30795.39,30797.7,30776.04,30785.94,77.72607
2024-11-08 23:49:00,30785.94,30806.9,30785.94,30802.12,114.62363
2024-11-08 23:50:00,30802.12,30810.96,30775.0,30775.31,87.10076
2024-11-08 23:51:00,30775.31,30790.0,30775.0,30784.11,90.0401
2024-11-08 23:52:00,30784.1,30805.08,30777.99,30786.81,120.51546
2024-11-08 23:53:00,30786.81,30790.0,30781.55,30790.0,45.33589
2024-11-08 23:54:00,30790.0,30829.88,30786.8,30813.15,133.58968
2024-11-08 23:55:00,30813.14,30827.15,30775.0,30778.53,110.41682
2024-11-08 23:56:00,30778.53,30784.83,30765.48,30778.51,99.77801
2024-11-08 23:57:00,30778.51,30807.66,30769.67,30807.08,82.91802
2024-11-08 23:58:00,30807.07,30829.2,30790.5,30790.51,154.54717
2024-11-08 23:59:00,30790.5,30817.8,30787.9,30799.03,74.59138
2024-11-09 00:00:00,30799.02,30799.03,30779.86,30783.32,99.26725
2024-11-09 00:01:00,30783.31,30783.32,30765.49,30777.8,64.7668
2024-11-09 00:02:00,30777.79,30782.01,30750.0,30750.0,92.3763
2024-11-09 00:03:00,30750.01,30750.01,30706.65,30709.79,110.73255
2024-11-09 00:04:00,30709.79,30731.96,30682.09,30719.31,151.36859
